Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2020-10-06 16:24:13,"Push",1h 15m,"Strict Military Press (Barbell)",3,40.0,12,0,0,,,
2020-10-06 16:24:13,"Push",1h 15m,"Front Raise (Plate)",1,20.0,10,0,0,"",,
2020-10-06 16:24:13,"Push",1h 15m,"Front Raise (Plate)",2,20.0,10,0,0,,,
2020-10-06 16:24:13,"Push",1h 15m,"Front Raise (Plate)",3,20.0,10,0,0,,,
2020-10-06 16:24:13,"Push",1h 15m,"Lateral Raise (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-06 16:24:13,"Push",1h 15m,"Lateral Raise (Dumbbell)",2,20.0,12,0,0,,,
2020-10-06 16:24:13,"Push",1h 15m,"Lateral Raise (Dumbbell)",3,20.0,12,0,0,,,
2020-10-06 16:24:13,"Push",1h 15m,"Skullcrusher (Dumbbell)",1,40.0,15,0,0,"",,
2020-10-06 16:24:13,"Push",1h 15m,"Skullcrusher (Dumbbell)",2,40.0,15,0,0,,,
2020-10-06 16:24:13,"Push",1h 15m,"Skullcrusher (Dumbbell)",3,40.0,15,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Pull Up",1,0,5,0,0,"","PPL",
2020-10-07 16:14:30,"Pull",54m,"Pull Up",2,0,5,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Pull Up",3,0,5,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Pull Up",4,0,5,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Bent Over Row (Barbell)",1,95.0,12,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Bent Over Row (Barbell)",2,95.0,12,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Bent Over Row (Barbell)",3,95.0,12,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Incline Row (Dumbbell)",1,60.0,15,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Incline Row (Dumbbell)",2,60.0,15,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Incline Row (Dumbbell)",3,60.0,15,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Seated Row (Cable)",1,25.0,25,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Seated Row (Cable)",2,25.0,25,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Seated Row (Cable)",3,25.0,25,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Reverse Fly (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Reverse Fly (Dumbbell)",2,20.0,12,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Reverse Fly (Dumbbell)",3,20.0,12,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Wide Pull Up",1,0,10,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Chin Up",1,0,5,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Chin Up",2,0,5,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Chin Up",3,0,5,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Preacher Curl (Barbell)",1,35.0,8,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Preacher Curl (Barbell)",2,35.0,8,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Preacher Curl (Barbell)",3,35.0,8,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Preacher Curl (Barbell)",4,35.0,5,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Concentration Curl (Dumbbell)",1,10.0,10,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Concentration Curl (Dumbbell)",2,10.0,10,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Concentration Curl (Dumbbell)",3,10.0,10,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Concentration Curl (Dumbbell)",4,10.0,10,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Concentration Curl (Dumbbell)",5,10.0,10,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Concentration Curl (Dumbbell)",6,10.0,10,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Hammer Curl (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-07 16:14:30,"Pull",54m,"Hammer Curl (Dumbbell)",2,20.0,12,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Hammer Curl (Dumbbell)",3,20.0,12,0,0,,,
2020-10-07 16:14:30,"Pull",54m,"Wrist Curls",1,10.0,25,0,0,"",,
2020-10-08 17:42:17,"Legs",1h 8m,"Squat (Barbell)",1,135.0,8,0,0,"","PPL",
2020-10-08 17:42:17,"Legs",1h 8m,"Squat (Barbell)",2,135.0,8,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Squat (Barbell)",3,185.00000000000003,8,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Lunge (Dumbbell)",1,50.0,10,0,0,"",,
2020-10-08 17:42:17,"Legs",1h 8m,"Lunge (Dumbbell)",2,50.0,10,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Lunge (Dumbbell)",3,50.0,10,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Deadlift (Barbell)",1,155.0,10,0,0,"",,
2020-10-08 17:42:17,"Legs",1h 8m,"Deadlift (Barbell)",2,155.0,10,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Deadlift (Barbell)",3,155.0,10,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Romanian Deadlift (Dumbbell)",1,85.0,15,0,0,"",,
2020-10-08 17:42:17,"Legs",1h 8m,"Romanian Deadlift (Dumbbell)",2,85.0,15,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Romanian Deadlift (Dumbbell)",3,85.0,15,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Standing Calf Raise (Barbell)",1,65.0,15,0,0,"",,
2020-10-08 17:42:17,"Legs",1h 8m,"Standing Calf Raise (Barbell)",2,80.0,15,0,0,,,
2020-10-08 17:42:17,"Legs",1h 8m,"Standing Calf Raise (Barbell)",3,80.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Bench Press (Barbell)",1,95.0,3,0,0,"","PPL",
2020-10-12 15:51:26,"Push",59m,"Bench Press (Barbell)",2,135.0,1,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Bench Press (Barbell)",3,115.0,2,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Bench Press (Barbell)",4,115.0,2,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Bench Press (Barbell)",5,95.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Chest Fly (Dumbbell)",1,20.0,20,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Chest Fly (Dumbbell)",2,20.0,20,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Chest Fly (Dumbbell)",3,20.0,20,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Bench Press (Dumbbell)",1,20.0,20,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Bench Press (Dumbbell)",2,20.0,20,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Bench Press (Dumbbell)",3,20.0,20,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Dumbell Crossover",1,20.0,10,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Dumbell Crossover",2,20.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Dumbell Crossover",3,10.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Dumbell Crossover",4,10.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Dumbell Crossover",5,10.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Dumbell Crossover",6,10.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Strict Military Press (Barbell)",1,40.0,12,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Strict Military Press (Barbell)",2,40.0,12,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Strict Military Press (Barbell)",3,40.0,12,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Front Raise (Plate)",1,20.0,10,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Front Raise (Plate)",2,20.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Front Raise (Plate)",3,20.0,10,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Lateral Raise (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Lateral Raise (Dumbbell)",2,20.0,12,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Lateral Raise (Dumbbell)",3,20.0,12,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Skullcrusher (Dumbbell)",1,40.0,15,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Skullcrusher (Dumbbell)",2,40.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Skullcrusher (Dumbbell)",3,40.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Kickbacks",1,10.0,15,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Kickbacks",2,10.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Kickbacks",3,10.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Kickbacks",4,10.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Kickbacks",5,10.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Kickbacks",6,10.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",1,0.0,15,0,0,"",,
2020-10-12 15:51:26,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",2,0.0,15,0,0,,,
2020-10-12 15:51:26,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",3,0.0,15,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Pull Up",1,0,5,0,0,"","PPL",
2020-10-14 16:22:36,"Pull",58m,"Pull Up",2,0,5,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Pull Up",3,0,5,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Pull Up",4,0,5,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Bent Over Row (Barbell)",1,74.99999999999999,12,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Bent Over Row (Barbell)",2,74.99999999999999,12,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Bent Over Row (Barbell)",3,74.99999999999999,12,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Incline Row (Dumbbell)",1,60.0,15,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Incline Row (Dumbbell)",2,60.0,15,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Incline Row (Dumbbell)",3,60.0,15,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Reverse Fly (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Reverse Fly (Dumbbell)",2,20.0,12,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Reverse Fly (Dumbbell)",3,20.0,12,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Seated Row (Cable)",1,25.0,25,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Seated Row (Cable)",2,25.0,25,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Seated Row (Cable)",3,25.0,25,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Wide Pull Up",1,0,10,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Wide Pull Up",2,0,10,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Wide Pull Up",3,0,10,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Chin Up",1,0,5,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Chin Up",2,0,5,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Chin Up",3,0,5,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Preacher Curl (Barbell)",1,35.0,8,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Preacher Curl (Barbell)",2,35.0,8,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Preacher Curl (Barbell)",3,35.0,8,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Preacher Curl (Barbell)",4,35.0,5,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Concentration Curl (Dumbbell)",1,10.0,10,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Concentration Curl (Dumbbell)",2,10.0,10,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Concentration Curl (Dumbbell)",3,10.0,10,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Concentration Curl (Dumbbell)",4,10.0,10,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Concentration Curl (Dumbbell)",5,10.0,10,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Concentration Curl (Dumbbell)",6,10.0,10,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Hammer Curl (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-14 16:22:36,"Pull",58m,"Hammer Curl (Dumbbell)",2,20.0,12,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Hammer Curl (Dumbbell)",3,20.0,12,0,0,,,
2020-10-14 16:22:36,"Pull",58m,"Wrist Curls",1,10.0,25,0,0,"",,
2020-10-15 16:05:48,"Legs",1h 45m,"Squat (Barbell)",1,135.0,8,0,0,"","PPL",
2020-10-15 16:05:48,"Legs",1h 45m,"Squat (Barbell)",2,135.0,8,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Squat (Barbell)",3,185.00000000000003,8,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Clean (Barbell)",1,95.0,3,0,0,"",,
2020-10-15 16:05:48,"Legs",1h 45m,"Clean (Barbell)",2,95.0,3,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Clean (Barbell)",3,95.0,3,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Lunge (Dumbbell)",1,100.0,5,0,0,"",,
2020-10-15 16:05:48,"Legs",1h 45m,"Lunge (Dumbbell)",2,100.0,5,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Lunge (Dumbbell)",3,100.0,5,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Romanian Deadlift (Dumbbell)",1,85.0,15,0,0,"",,
2020-10-15 16:05:48,"Legs",1h 45m,"Romanian Deadlift (Dumbbell)",2,85.0,15,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Romanian Deadlift (Dumbbell)",3,85.0,15,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Standing Calf Raise (Barbell)",1,65.0,15,0,0,"",,
2020-10-15 16:05:48,"Legs",1h 45m,"Standing Calf Raise (Barbell)",2,80.0,15,0,0,,,
2020-10-15 16:05:48,"Legs",1h 45m,"Standing Calf Raise (Barbell)",3,80.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Bench Press (Barbell)",1,95.0,8,0,0,"","PPL",
2020-10-16 15:04:20,"Push",47m,"Bench Press (Barbell)",2,95.0,8,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Bench Press (Barbell)",3,95.0,8,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Chest Fly (Dumbbell)",1,20.0,20,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Chest Fly (Dumbbell)",2,20.0,20,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Chest Fly (Dumbbell)",3,20.0,20,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Bench Press (Dumbbell)",1,20.0,20,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Bench Press (Dumbbell)",2,20.0,20,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Bench Press (Dumbbell)",3,20.0,20,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Dumbell Crossover",1,10.0,30,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Dumbell Crossover",2,10.0,30,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Dumbell Crossover",3,10.0,30,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Strict Military Press (Barbell)",1,40.0,12,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Strict Military Press (Barbell)",2,40.0,12,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Strict Military Press (Barbell)",3,40.0,12,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Front Raise (Plate)",1,20.0,10,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Front Raise (Plate)",2,20.0,10,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Front Raise (Plate)",3,20.0,10,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Lateral Raise (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Lateral Raise (Dumbbell)",2,20.0,12,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Lateral Raise (Dumbbell)",3,20.0,12,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Skullcrusher (Dumbbell)",1,40.0,15,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Skullcrusher (Dumbbell)",2,40.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Skullcrusher (Dumbbell)",3,40.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Kickbacks",1,10.0,15,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Kickbacks",2,10.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Kickbacks",3,10.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Kickbacks",4,10.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Kickbacks",5,10.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Kickbacks",6,10.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Triceps Pushdown (Cable - Straight Bar)",1,0.0,15,0,0,"",,
2020-10-16 15:04:20,"Push",47m,"Triceps Pushdown (Cable - Straight Bar)",2,0.0,15,0,0,,,
2020-10-16 15:04:20,"Push",47m,"Triceps Pushdown (Cable - Straight Bar)",3,0.0,15,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Pull Up",1,0,5,0,0,"","PPL",
2020-10-17 12:05:56,"Pull",48m,"Pull Up",2,0,5,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Pull Up",3,0,5,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Pull Up",4,0,5,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",1,30.0,15,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",2,30.0,15,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",3,30.0,15,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",4,30.0,15,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",5,30.0,15,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",6,30.0,15,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Incline Row (Dumbbell)",1,60.0,10,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Incline Row (Dumbbell)",2,50.0,12,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Incline Row (Dumbbell)",3,50.0,12,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Reverse Fly (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Reverse Fly (Dumbbell)",2,20.0,12,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Reverse Fly (Dumbbell)",3,20.0,12,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Seated Row (Cable)",1,25.0,25,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Seated Row (Cable)",2,25.0,25,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Seated Row (Cable)",3,25.0,25,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Wide Pull Up",1,0,10,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Wide Pull Up",2,0,10,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Wide Pull Up",3,0,10,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Chin Up",1,0,5,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Chin Up",2,0,5,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Chin Up",3,0,5,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Preacher Curl (Barbell)",1,35.0,8,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Preacher Curl (Barbell)",2,35.0,8,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Preacher Curl (Barbell)",3,35.0,8,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Concentration Curl (Dumbbell)",1,10.0,10,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Concentration Curl (Dumbbell)",2,10.0,10,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Concentration Curl (Dumbbell)",3,10.0,10,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Concentration Curl (Dumbbell)",4,10.0,10,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Concentration Curl (Dumbbell)",5,10.0,10,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Concentration Curl (Dumbbell)",6,10.0,10,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Hammer Curl (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-17 12:05:56,"Pull",48m,"Hammer Curl (Dumbbell)",2,20.0,12,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Hammer Curl (Dumbbell)",3,20.0,12,0,0,,,
2020-10-17 12:05:56,"Pull",48m,"Wrist Curls",1,10.0,25,0,0,"",,
2020-10-19 15:43:29,"Legs",53m,"Squat (Barbell)",1,135.0,8,0,0,"","PPL",
2020-10-19 15:43:29,"Legs",53m,"Squat (Barbell)",2,135.0,8,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Squat (Barbell)",3,185.00000000000003,8,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Lunge (Dumbbell)",1,100.0,5,0,0,"",,
2020-10-19 15:43:29,"Legs",53m,"Lunge (Dumbbell)",2,100.0,5,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Lunge (Dumbbell)",3,100.0,5,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Deadlift (Barbell)",1,155.0,10,0,0,"",,
2020-10-19 15:43:29,"Legs",53m,"Deadlift (Barbell)",2,155.0,10,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Deadlift (Barbell)",3,155.0,10,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Romanian Deadlift (Dumbbell)",1,85.0,15,0,0,"",,
2020-10-19 15:43:29,"Legs",53m,"Romanian Deadlift (Dumbbell)",2,85.0,15,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Romanian Deadlift (Dumbbell)",3,85.0,15,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Standing Calf Raise (Barbell)",1,85.0,15,0,0,"",,
2020-10-19 15:43:29,"Legs",53m,"Standing Calf Raise (Barbell)",2,85.0,15,0,0,,,
2020-10-19 15:43:29,"Legs",53m,"Standing Calf Raise (Barbell)",3,85.0,15,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Bench Press (Barbell)",1,95.0,6,0,0,"","PPL",
2020-10-22 15:21:52,"Push",44m,"Bench Press (Barbell)",2,95.0,6,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Bench Press (Barbell)",3,95.0,6,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Bench Press (Barbell)",4,95.0,6,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Bench Press (Barbell)",5,95.0,6,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Chest Fly (Dumbbell)",1,30.0,10,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Chest Fly (Dumbbell)",2,30.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Chest Fly (Dumbbell)",3,30.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Bench Press (Dumbbell)",1,30.0,10,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Bench Press (Dumbbell)",2,30.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Bench Press (Dumbbell)",3,30.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Dumbell Crossover",1,30.0,10,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Dumbell Crossover",2,30.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Dumbell Crossover",3,30.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Strict Military Press (Barbell)",1,40.0,12,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Strict Military Press (Barbell)",2,40.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Strict Military Press (Barbell)",3,40.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Front Raise (Plate)",1,15.0,10,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Front Raise (Plate)",2,15.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Front Raise (Plate)",3,15.0,10,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Lateral Raise (Dumbbell)",1,20.0,12,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Lateral Raise (Dumbbell)",2,20.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Lateral Raise (Dumbbell)",3,20.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Skullcrusher (Dumbbell)",1,40.0,13,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Skullcrusher (Dumbbell)",2,40.0,13,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Skullcrusher (Dumbbell)",3,40.0,13,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Kickbacks",1,10.0,12,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Kickbacks",2,10.0,1,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Kickbacks",3,10.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Kickbacks",4,10.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Kickbacks",5,10.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Kickbacks",6,10.0,12,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Triceps Pushdown (Cable - Straight Bar)",1,0.0,15,0,0,"",,
2020-10-22 15:21:52,"Push",44m,"Triceps Pushdown (Cable - Straight Bar)",2,0.0,15,0,0,,,
2020-10-22 15:21:52,"Push",44m,"Triceps Pushdown (Cable - Straight Bar)",3,0.0,15,0,0,,,
2020-10-24 14:55:15,"Pull",48m,"Pull Up",1,0,5,0,0,"","PPL",
2020-10-24 14:55:15,"Pull",48m,"Pull Up",2,0,5,0,0,,,
2020-10-24 14:55:15,"Pull",48m,"Pull Up",3,0,5,0,0,,,
2020-10-24 14:55:15,"Pull",48m,"Pull Up",4,0,5,0,0,,,
2020-10-24 14:55:15,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",1,30.0,15,0,0,"",,
2020-10-24 14:55:15,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",2,30.0,15,0,0,,,
2020-10-24 14:55:15,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",3,30.0,15,0,0,,,
2020-10-24 14:55:15,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",4,30.0,15,0,0,,,
